,asin,name,date,rating,review,brandName
217,B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,2020-06-01,4,"I always used Dettol handwash, pink one, that's always better for me.But after using this, I personally feel that it is soften than Dettol handwash.Smell is also better, and foam development is better than Dettol.",Godrej
218,B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,2020-06-16,5,Purchased 2 packs of 750ml each but surprised to see 1 full pack of 750ml filled into my pump dispenser of 650 ml capacity. To be noted my dispenser is an empty bottle of pantene shampoo having standard capacity. Sure about less volume of hand waah. One pack is still intact with its seal. You may check it any time within a month.,Godrej
219,B07THHHWH9,Godrej-Protekt-Master-Blaster-Handwash,2020-06-04,4,Was using other brands for hand wash bt after using Godrej Protekt our own country product I'm fully satisfied n happy . Fragrance is superb n ofcourse value for money product.Will definitely recommend.,Godrej
220,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2018-10-25,5,"Godrej No. 1 is one of those soaps that has been able to balance all the essential tick points in a common bath soap viz pleasant fragrance, good lather, soft on the skin (I use this during Delhi winters and while some soaps leads to skin drying, Godrej No. 1 leaves the skin soft and moisturized) and economical.I personally love the Lime fragrance but all the other ones are good too and it boils down to an individual preference. Irrespective of the fragrance it will not disappoint. Highly recommend.If you find this review useful then please press the ""Helpful"" button. Thanks.",Godrej
221,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2018-10-05,5,• fast delivery by Amazon• Good soap• soap price is less and quantity is more,Godrej
222,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-02-02,4,Nice soap with good fragrance,Godrej
223,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-05-31,4,"Using ""Godrej no.1 soap"" since many years, this time bought from Amazon, so it will be  Helpful for you to know ☺️✴️Good things✴️1⏺️Definitely boosts freshness and makes skin soft⚡2⏺️The fragrance is lemon-like which is perfect for summers ☀️3⏺️Even a little amount lathers with loofah very well4⏺️Has aloe vera content which has a nourishing effect on skin.. not making it dry after bath5⏺️A Made in India product 🇮🇳6⏺️Got (3+1 offer) 4 soaps in ₹96; which is quite affordable and less than MRP 💸7⏺️Quality and quantity both are good8⏺️ No allergic reaction after use✴️Not so good thing✴️1⏺️It mentions a lot of chemicals in its ingredients 🙄Overall ,Its a good soap at this price..👍👍Recommended!!",Godrej
224,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-10-18,5,We are using Godrej No1 soap from very long time. Fragrance of the soap is really good and very refreshing fragrance last long after bathing. After bathing skin becomes soft and smooth with this soap.  Amazon packing and delivery is really good and got this soap at good deal @ 173/- for 9 soaps. Manufacturing date is 09/19 and best before is 24 months from date of PKD so over all best soap at best deal. Simply go for it without thinking twice👍🏻👍🏻Packing :- 5/5Soap quality :- 5/5Fragrance :- 5/5Delivery :- 5/5Overall :- 5/5,Godrej
225,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-03-28,5,"first reason to buy is MADE IN INDIA. Second reason is that its no less than any similar foreign products available in market. Except this one is much cheaper, so save few bucks. Very refreshing fragnance which can be felt as soon as u enter bathroom. Does its job well, is soft on skin. What more do u want. Go for it ( made in india)  ;)",Godrej
226,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2017-06-02,4,This is very good quality of soap compared to other soaps And this is cheaper too.. This is made from too grade raw materials. After cinthol original I'm using this soap I'm happy with it. Fragrance is average good it has lemon so it's refreshing.,Godrej
227,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2018-05-18,4,Firstly keeping in mind its a budget soap this pack of 4 is really nice and the quality of the soap is good and it has a lovely citrus smell i have tried other godrej soaps but this one is really refreshing for summer days,Godrej
228,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2020-03-04,5,Godrej No.1 lime is value for money soap.Each soap is 150gms and 4 soaps are sold as bundle. Soap dissolves less in water which ensures that it will last long.Very refreshing and lemon fragrance is good for hot summer days. 😀,Godrej
229,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-10-03,1,Eight soaps delivered while the packing was of 9,Godrej
230,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2018-10-25,5,"Godrej No. 1 is one of those soaps that has been able to balance all the essential tick points in a common bath soap viz pleasant fragrance, good lather, soft on the skin (I use this during Delhi winters and while some soaps leads to skin drying, Godrej No. 1 leaves the skin soft and moisturized) and economical.I personally love the Lime fragrance but all the other ones are good too and it boils down to an individual preference. Irrespective of the fragrance it will not disappoint. Highly recommend.If you find this review useful then please press the ""Helpful"" button. Thanks.",Godrej
231,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2018-10-05,5,• fast delivery by Amazon• Good soap• soap price is less and quantity is more,Godrej
232,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-02-02,4,Nice soap with good fragrance,Godrej
233,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-05-31,4,"Using ""Godrej no.1 soap"" since many years, this time bought from Amazon, so it will be  Helpful for you to know ☺️✴️Good things✴️1⏺️Definitely boosts freshness and makes skin soft⚡2⏺️The fragrance is lemon-like which is perfect for summers ☀️3⏺️Even a little amount lathers with loofah very well4⏺️Has aloe vera content which has a nourishing effect on skin.. not making it dry after bath5⏺️A Made in India product 🇮🇳6⏺️Got (3+1 offer) 4 soaps in ₹96; which is quite affordable and less than MRP 💸7⏺️Quality and quantity both are good8⏺️ No allergic reaction after use✴️Not so good thing✴️1⏺️It mentions a lot of chemicals in its ingredients 🙄Overall ,Its a good soap at this price..👍👍Recommended!!",Godrej
234,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-10-18,5,We are using Godrej No1 soap from very long time. Fragrance of the soap is really good and very refreshing fragrance last long after bathing. After bathing skin becomes soft and smooth with this soap.  Amazon packing and delivery is really good and got this soap at good deal @ 173/- for 9 soaps. Manufacturing date is 09/19 and best before is 24 months from date of PKD so over all best soap at best deal. Simply go for it without thinking twice👍🏻👍🏻Packing :- 5/5Soap quality :- 5/5Fragrance :- 5/5Delivery :- 5/5Overall :- 5/5,Godrej
235,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-03-28,5,"first reason to buy is MADE IN INDIA. Second reason is that its no less than any similar foreign products available in market. Except this one is much cheaper, so save few bucks. Very refreshing fragnance which can be felt as soon as u enter bathroom. Does its job well, is soft on skin. What more do u want. Go for it ( made in india)  ;)",Godrej
236,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2017-06-02,4,This is very good quality of soap compared to other soaps And this is cheaper too.. This is made from too grade raw materials. After cinthol original I'm using this soap I'm happy with it. Fragrance is average good it has lemon so it's refreshing.,Godrej
237,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2018-05-18,4,Firstly keeping in mind its a budget soap this pack of 4 is really nice and the quality of the soap is good and it has a lovely citrus smell i have tried other godrej soaps but this one is really refreshing for summer days,Godrej
238,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2020-03-04,5,Godrej No.1 lime is value for money soap.Each soap is 150gms and 4 soaps are sold as bundle. Soap dissolves less in water which ensures that it will last long.Very refreshing and lemon fragrance is good for hot summer days. 😀,Godrej
239,B078X5298B,Godrej-No-1-Bathing-Soap-Lime,2019-10-03,1,Eight soaps delivered while the packing was of 9,Godrej
240,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-03-11,5,"Got it at  Rs.89.00/-.Fregrance is too good. Long lasting up-to 2-6 hours depends on the situation.At this price, good soap.",Godrej
241,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-02-02,4,Good soap with nice fragrance,Godrej
242,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-05-14,4,Godrej No.1 Sandal Turmeric soaps are extremely value for money as they do not dissolve easily in water resulting in greater longevity.Sandal fragrance is subtle and keeps you fresh after bath.Package includes 4 soaps each of 150gm.Thanks to Amazon Pantry for safe and timely delivery.,Godrej
243,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2018-11-01,5,It's a very good soap which gives sufficient lather and cleans the body. Also leaves a very good fragrance.,Godrej
244,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-08-04,5,"I really don't give out 5 stars lightly. But I LOVE this soap. It smells great. It lasts longer than others sandalwood soaps I've tried. It lathers very well, rinses away well. And the fragrance lasts for a little while afterwards. No drying, sticky residue. Does the job well done ✅. And the amount of bars for the price is an added bonus. I have tried the other well known brand and I like this better.",Godrej
245,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2017-10-18,3,Item is ok. Costlier (Rs 76 ) than MRP Price.,Godrej
246,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-06-30,4,Itz lyk mysore Sandal.. But mysore Sandal comes only 10 to 13 days for my kids to bath.. But this soap come one month for the same usage.. Value for money,Godrej
247,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-08-26,2,"Havn't expected such a low standard soap from Godrej, the scent is just for the first time as if it is applied on top of the soap, longevity also less, the soap vanishes in less than a week for two people and two times a day",Godrej
248,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-10-29,2,The soap doesn't feels good to me. Appears a bit hard. Although price wise its cheap but I personally didn't like it.,Godrej
249,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-05-19,1,"I was mislead by the reviews. Overall, its a cheap soap. There are definitely better soaps of Sandal available in the market from different brands.",Godrej
250,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-03-11,5,"Got it at  Rs.89.00/-.Fregrance is too good. Long lasting up-to 2-6 hours depends on the situation.At this price, good soap.",Godrej
251,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-02-02,4,Good soap with nice fragrance,Godrej
252,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-05-14,4,Godrej No.1 Sandal Turmeric soaps are extremely value for money as they do not dissolve easily in water resulting in greater longevity.Sandal fragrance is subtle and keeps you fresh after bath.Package includes 4 soaps each of 150gm.Thanks to Amazon Pantry for safe and timely delivery.,Godrej
253,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2018-11-01,5,It's a very good soap which gives sufficient lather and cleans the body. Also leaves a very good fragrance.,Godrej
254,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-08-04,5,"I really don't give out 5 stars lightly. But I LOVE this soap. It smells great. It lasts longer than others sandalwood soaps I've tried. It lathers very well, rinses away well. And the fragrance lasts for a little while afterwards. No drying, sticky residue. Does the job well done ✅. And the amount of bars for the price is an added bonus. I have tried the other well known brand and I like this better.",Godrej
255,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2017-10-18,3,Item is ok. Costlier (Rs 76 ) than MRP Price.,Godrej
256,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-06-30,4,Itz lyk mysore Sandal.. But mysore Sandal comes only 10 to 13 days for my kids to bath.. But this soap come one month for the same usage.. Value for money,Godrej
257,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-08-26,2,"Havn't expected such a low standard soap from Godrej, the scent is just for the first time as if it is applied on top of the soap, longevity also less, the soap vanishes in less than a week for two people and two times a day",Godrej
258,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2019-10-29,2,The soap doesn't feels good to me. Appears a bit hard. Although price wise its cheap but I personally didn't like it.,Godrej
259,B07QB5YZB8,Godrej-No-1-Bathing-Soap-Turmeric,2020-05-19,1,"I was mislead by the reviews. Overall, its a cheap soap. There are definitely better soaps of Sandal available in the market from different brands.",Godrej
260,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-06,4,"My mom's favorite brand is Godrej, and my wife choose this model, that's why I buy this one. Recently received the product from amazon. Delivery was good and the Delivery Boy never ask for any money really very good and professional. Before buy this I verify the price with local and also Godrej shop's the price of this product is 21600 rupee but in amazon I get this in 16k. So my suggestion never buy the product from local shops if you do that then you also pay the extra money for toli vara and delivery charges might be they can give you some extra ice tray but still amazon is best. Here some pros and cons I providePros : Beautyfull Colorfull look, direct cool,  large vegetables rack. Absolute zero noise.Cons: backside is open can not remove the water store for clean the water,Only one ice tray so Ice lover feel sad.I had recently get this one so for now this was my review I will again post another review after use of a month. Till then stay tune to searching and reading reviews.",Godrej
261,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-31,1,"Amazon after sales service is PATHETIC, PRODUCT IS DEFECTIVE AND THEY WONT DO REFUND.Refrigerator is making noiseDoor wont shut properlyBack panel coils will be hot, danger for childrenAmazon started selling defective low grade products.i asked for refund they denied, they technician wil come and repair it ( repairing newly bought product)Note: There is nothing like Prime members, even prime members will not get any resolution.HOPELESS AFTER SALES IF PRODUCT IS NOT GOOD..DONT BUY!!!Going to escalate in corp email, lets see what happens!!!***Update**** TataCLIQ has 7 days return policy on refrigerators, lets buy from Indian website, amazon is waste in after sales service.",Godrej
262,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-13,4,"The product was delivered as promised. Just checked only. Detailed product review would be made after use of at least one month.The seller has not filled in his details  on the Guarantee/Warranty Card Customer copy, such as  date of purchase, Dealer's name and address, phone number, etc. in the absence of which it is difficult to verify the guarantee period at a later date in case of any problem/issues with the product.  This has to be brought to the notice of the Dealer as well as manufacturer.",Godrej
263,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-25,1,"Product was looking same as it showed in the picture but I am totally disappointed with delivery services, It took 21 days to deliver at my address in damage condition.I would like to replace if it will done within very short of time .",Godrej
264,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-07-24,1,Got damaged itemNot supportive and fast actions taken!,Godrej
265,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-29,5,"Simply awesome...!Spacious, looks good, No issues as of now. If you are thinking about getting it.. well just go for it...! 👍👌",Godrej
266,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-09-12,5,"After using 7 days reviewing ...Pros :1. Godrej ....superb  ultimately made in india product. Indian brand.2. Low power consumption, 5 Star rated energy saving. Reduce electicity bill.Cons :1. Orderd refrigerator with base drawer, for that ₹ 1000/- spend more. Quality of base drawer plastic is very much poor .2. Ice tray is also very small , and quality of plastic not good .Overall value for money ...",Godrej
267,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-10-04,4,"+No damage upon deliveryCooling is goodNot noisyAmple space for family of 3-4Good lookDry storage is nice.-Door doesnt close on its own, need to push itGlasswares are very delicate (big factor)Water removal cabinet wierdly placedOnly 1 ice cube tray provided",Godrej
268,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-09-08,5,"Very fuel efficiency is observed, since the date of usage of the product! Very spacious and functioning with minimal sound!👌 This Refrigerator is worth enough to be recommended to a small family in a budget price range!👍😊",Godrej
269,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-24,5,"I did exchange with BEST Price in the market and everything went well, no doubt about that, In fact, Product delivered on promised date,  and the quality is too good.",Godrej
270,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-06,4,"My mom's favorite brand is Godrej, and my wife choose this model, that's why I buy this one. Recently received the product from amazon. Delivery was good and the Delivery Boy never ask for any money really very good and professional. Before buy this I verify the price with local and also Godrej shop's the price of this product is 21600 rupee but in amazon I get this in 16k. So my suggestion never buy the product from local shops if you do that then you also pay the extra money for toli vara and delivery charges might be they can give you some extra ice tray but still amazon is best. Here some pros and cons I providePros : Beautyfull Colorfull look, direct cool,  large vegetables rack. Absolute zero noise.Cons: backside is open can not remove the water store for clean the water,Only one ice tray so Ice lover feel sad.I had recently get this one so for now this was my review I will again post another review after use of a month. Till then stay tune to searching and reading reviews.",Godrej
271,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-31,1,"Amazon after sales service is PATHETIC, PRODUCT IS DEFECTIVE AND THEY WONT DO REFUND.Refrigerator is making noiseDoor wont shut properlyBack panel coils will be hot, danger for childrenAmazon started selling defective low grade products.i asked for refund they denied, they technician wil come and repair it ( repairing newly bought product)Note: There is nothing like Prime members, even prime members will not get any resolution.HOPELESS AFTER SALES IF PRODUCT IS NOT GOOD..DONT BUY!!!Going to escalate in corp email, lets see what happens!!!***Update**** TataCLIQ has 7 days return policy on refrigerators, lets buy from Indian website, amazon is waste in after sales service.",Godrej
272,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-13,4,"The product was delivered as promised. Just checked only. Detailed product review would be made after use of at least one month.The seller has not filled in his details  on the Guarantee/Warranty Card Customer copy, such as  date of purchase, Dealer's name and address, phone number, etc. in the absence of which it is difficult to verify the guarantee period at a later date in case of any problem/issues with the product.  This has to be brought to the notice of the Dealer as well as manufacturer.",Godrej
273,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-25,1,"Product was looking same as it showed in the picture but I am totally disappointed with delivery services, It took 21 days to deliver at my address in damage condition.I would like to replace if it will done within very short of time .",Godrej
274,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-07-24,1,Got damaged itemNot supportive and fast actions taken!,Godrej
275,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-29,5,"Simply awesome...!Spacious, looks good, No issues as of now. If you are thinking about getting it.. well just go for it...! 👍👌",Godrej
276,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-09-12,5,"After using 7 days reviewing ...Pros :1. Godrej ....superb  ultimately made in india product. Indian brand.2. Low power consumption, 5 Star rated energy saving. Reduce electicity bill.Cons :1. Orderd refrigerator with base drawer, for that ₹ 1000/- spend more. Quality of base drawer plastic is very much poor .2. Ice tray is also very small , and quality of plastic not good .Overall value for money ...",Godrej
277,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-10-04,4,"+No damage upon deliveryCooling is goodNot noisyAmple space for family of 3-4Good lookDry storage is nice.-Door doesnt close on its own, need to push itGlasswares are very delicate (big factor)Water removal cabinet wierdly placedOnly 1 ice cube tray provided",Godrej
278,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-09-08,5,"Very fuel efficiency is observed, since the date of usage of the product! Very spacious and functioning with minimal sound!👌 This Refrigerator is worth enough to be recommended to a small family in a budget price range!👍😊",Godrej
279,B07QB5ZDTD,Godrej-Direct-Cool-Refrigerator-1905-PTDI,2020-08-24,5,"I did exchange with BEST Price in the market and everything went well, no doubt about that, In fact, Product delivered on promised date,  and the quality is too good.",Godrej
280,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-03-30,4,"I've been using this Godrej aer pocket for a couple of years now. Yes I understand that the fragrance doesn't last for more than a week. It is very strong the first couple of days and rest of the times it is just a light hint of the scent. Then the gel eventually crystallizes.I figured out a way for a 'juggad'. Basically I never take the gel pack out of the plastic cover. There is a hole at the top to hang individual packs for store displays that I cut. Then with scissors, I carefully make 3 slender cuts. This makes the scent come out soft and not too powerful. It lasts for almost 20 days this way. The violet fragrance (purple) lasts for 25 days with this.Hope this review is helpful.",Godrej
281,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-10-29,4,"These champs are better considering they are way to different from the Odonil fresheners we have been using for ages (it's basic law of diminishing returns) I'll encourage you to try them for their fragrance, and they are apt for any room in your apartment. When newly opened the fragrance is too strong that i would kick you in the face with it, but it dissolves when you give it a couple of days.Another good part about this is the concept of hanging it, I usually do in the fall ceiling of my washrooms, and it works pretty well.Word of caution: Don't expect it to last a month, because mine never have. Maximum 20 to 22 days, and then you'll want to replace it with a new one, but if you grab it on a deal on Amazon Pantry, it's quite economical",Godrej
282,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-12-17,5,"Used this product.fragrance is excellent and of my liking. Very effective for closed spaces including car, toilet, bathroom, offices etc. Easy to install so no zanzat. Fragrance lasts roughly fifteen days, but during this period it should please you and your guests.",Godrej
283,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2020-06-08,1,"Seems duplicate product as the fragrance has faded after 5 days of use. Amazon authorities please do a check with supplier of this product,I think now I cannot return the item as I hv opened the packet,but how a buyer can be sure about the product without using the item??I think this can be a fit case to be filed with consumer forum.Buyers DO NOT BUY THIS PRODUCT.SUNIL",Godrej
284,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-09-18,1,"On each box the MRP is mentioned as rs 160 , for pack of 3 packs it become rs480 but they are selling at rs495 for 3 boxes ,Kindly take a action against this",Godrej
285,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-08-04,5,I am overall happy with this product. But if you want to maintain freshness in your toilet area make sure you buy little more quantities of this product as it doesn't last very longer in my frank opinion. No complaints about fragrance. You would surely love it. So go check this out. Very Good product. It wouldn't disappoint you.,Godrej
286,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-06-29,2,The smell did not last for a week also. It was strong on the first day. After that one couldn't make out the presence of this product at all.,Godrej
287,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-09-27,5,I think one the best product I have used...It just freshens ur mood... Better than its odonil counterparts... The scent spreads evenly.. just go for it..,Godrej
288,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-06-27,3,Some of the packet looks like they have leaked and it is wet all over when you open the seal.  The fragrance does not last for 30 days.  It starts off with very strong smell and within a week it just fades.,Godrej
289,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2018-03-19,5,The misty had kind of a soapy smell but works. Smell is pleasant but hardly you would know about the smell unless you get close to it. The citrus has a sort of tangy smell but i find it better than the misty. Will have to try the violet. Initial days your room will be filled with the pleasant smell but a packet  lasts only for like 14 days. In the latter days you will completely forget about it. If you have the shell to spend then go for it.,Godrej
290,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-03-30,4,"I've been using this Godrej aer pocket for a couple of years now. Yes I understand that the fragrance doesn't last for more than a week. It is very strong the first couple of days and rest of the times it is just a light hint of the scent. Then the gel eventually crystallizes.I figured out a way for a 'juggad'. Basically I never take the gel pack out of the plastic cover. There is a hole at the top to hang individual packs for store displays that I cut. Then with scissors, I carefully make 3 slender cuts. This makes the scent come out soft and not too powerful. It lasts for almost 20 days this way. The violet fragrance (purple) lasts for 25 days with this.Hope this review is helpful.",Godrej
291,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-10-29,4,"These champs are better considering they are way to different from the Odonil fresheners we have been using for ages (it's basic law of diminishing returns) I'll encourage you to try them for their fragrance, and they are apt for any room in your apartment. When newly opened the fragrance is too strong that i would kick you in the face with it, but it dissolves when you give it a couple of days.Another good part about this is the concept of hanging it, I usually do in the fall ceiling of my washrooms, and it works pretty well.Word of caution: Don't expect it to last a month, because mine never have. Maximum 20 to 22 days, and then you'll want to replace it with a new one, but if you grab it on a deal on Amazon Pantry, it's quite economical",Godrej
292,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-12-17,5,"Used this product.fragrance is excellent and of my liking. Very effective for closed spaces including car, toilet, bathroom, offices etc. Easy to install so no zanzat. Fragrance lasts roughly fifteen days, but during this period it should please you and your guests.",Godrej
293,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2020-06-08,1,"Seems duplicate product as the fragrance has faded after 5 days of use. Amazon authorities please do a check with supplier of this product,I think now I cannot return the item as I hv opened the packet,but how a buyer can be sure about the product without using the item??I think this can be a fit case to be filed with consumer forum.Buyers DO NOT BUY THIS PRODUCT.SUNIL",Godrej
294,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-09-18,1,"On each box the MRP is mentioned as rs 160 , for pack of 3 packs it become rs480 but they are selling at rs495 for 3 boxes ,Kindly take a action against this",Godrej
295,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-08-04,5,I am overall happy with this product. But if you want to maintain freshness in your toilet area make sure you buy little more quantities of this product as it doesn't last very longer in my frank opinion. No complaints about fragrance. You would surely love it. So go check this out. Very Good product. It wouldn't disappoint you.,Godrej
296,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-06-29,2,The smell did not last for a week also. It was strong on the first day. After that one couldn't make out the presence of this product at all.,Godrej
297,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2019-09-27,5,I think one the best product I have used...It just freshens ur mood... Better than its odonil counterparts... The scent spreads evenly.. just go for it..,Godrej
298,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2017-06-27,3,Some of the packet looks like they have leaked and it is wet all over when you open the seal.  The fragrance does not last for 30 days.  It starts off with very strong smell and within a week it just fades.,Godrej
299,B089ZDNWW8,Godrej-aer-Pocket-Bathroom-Fragrance,2018-03-19,5,The misty had kind of a soapy smell but works. Smell is pleasant but hardly you would know about the smell unless you get close to it. The citrus has a sort of tangy smell but i find it better than the misty. Will have to try the violet. Initial days your room will be filled with the pleasant smell but a packet  lasts only for like 14 days. In the latter days you will completely forget about it. If you have the shell to spend then go for it.,Godrej
300,B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,2017-07-25,1,"To start off, the safe arrived with a Low Battery message, meaning that before I could do anything else, I had to go and get new batteries for this brand new item. Once you get things in order, the safe works well and serves its purpose, however, the manual provided is obsolete, and the instructions do not match up with this product. There are no solutions posted online either. If you want to program the safe, you have to figure it out on your own. The customer service personnel were not helpful either and they kept trying to force me to get a technician to come to my house at the cost of Rs. 500 just to program the device, which completely defeats the purpose of online shopping. Don't fall for it. This is rather ridiculous for such a big brand like Godrej.In case anyone else needs to re-program their home code, here is what I was able to do. I hope it works for you too:1.) The instructions indicate to press 68#, but it actually means 68(Lock). If the instructions indicate *, try pressing Clear2.) Every time I pressed 68#, I got an error message, so I had to go through all the steps listed below.3.) Before you can change personal code in home mode, you will need to Access The Programming (pg. 6). The code is 751019 which means that there are 6 different features that you can program. Go through all the steps and change the numbers as they suit you. When you get to the last digit, there are no instructions written in the book, so you will have to figure this out on your own. If the last digit is 1, change it to 0 or 9.4.) After going through the programming and changing the last number, you should be able to go back to change the personal code in home mode.5.) If you set your password and it doesn't lock, go back to the programming again, and change the last digit back to what it was originally.Good luck.",Godrej
301,B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,2018-09-12,1,Received damaged product. The case is scratched in multiple places and all the parts are loose. Looks like  a duplicate box with iron is painted and set up with godrej tag and sent to us. Highly dissatisfied with the product quality,Godrej
302,B07S55SML2,Godrej-Security-Solutions-SEEC9060-Electronic,2018-10-20,4,"The product was good. But starting it for the first time took me several hours to start and install it properly.Here I will list out all steps so that reading this other people might find it helpful.1. Unwrap the package properly. Look for any damages.2. You will find a set of keys attached in a plastic sachet.3. Use the key to open the locker. There is a white cover near the button panel ,open it to insert keys.4. Inside the locker you will find the manual and wall mounting knots.5. The other side of the keypad panel will contain the battery space which needs 4 AA batteries for the led to start. But before inserting the batteries do see the positive & negative marked side and insert the batteries according to the charge respectively.6. Close the battery lid and led will automatically start working. The battery lid needs a small screw to get fixed. so if u don't find the screw in any plastic packets then use another aftermarket screws or maybe the screw is present inside the locker mechanism.7. The locker mechanism screws can be unlocked by a particular opener which will be given with the mounting knots inside the locker.8. The locker is now ready to use. Remove the keys and use the led to unlock and lock it. The default password is 1234.9. Please donot apply any pressure or try to press the firm bolts of the locker mechanism when the locker is open. Let the motor of the locker do its work.10. If the locker shows any other error message. Do consult the user manual.Note. Please be calm and do things properly or else you might damage the product.",Godrej
